# slope intercept sigma lnLike
3.622285761458510223e+00 2.447065430588463819e+00 2.878085246016236567e-02 -6.485081805423091872e-01
3.616390413414205085e+00 2.473482648074934787e+00 2.244801371546546048e-02 -6.182940926908775392e-01
3.692722175913907279e+00 2.307519060014666668e+00 1.768729544200899409e-02 -9.981816457601608850e-01
3.488500098270353345e+00 2.736317630887613817e+00 6.591362276421265654e-02 -1.652777794122520794e+00
3.421018209489316675e+00 2.868478265260488769e+00 7.524068664247368643e-02 -2.740425747706892068e+00
3.494938432235145331e+00 2.732878770714529004e+00 5.911413554945552096e-03 -1.524790183760239781e+00
3.519690168536934394e+00 2.710449783449938366e+00 8.741015834082341285e-02 -3.393055106163169299e+00
3.597990412175103625e+00 2.491107931782171825e+00 1.657559194505897268e-02 -6.461857596591047415e-01
3.525717796857802622e+00 2.644611781595594291e+00 7.574312603150187839e-02 -1.678322391364761579e+00
3.495712637463141981e+00 2.724541298242831644e+00 1.312893708846912810e-01 -4.467520629861257753e+00
3.415344480543179184e+00 2.884791434365616247e+00 4.923115806813893602e-02 -2.681185503798661607e+00
3.613139858712596464e+00 2.450858081488775930e+00 3.988360526760693220e-02 -1.130819917263981012e+00
3.553625285142526291e+00 2.614778778806180703e+00 4.862537909945478798e-02 -1.206042052829943811e+00
3.535511686208807181e+00 2.646522901968704211e+00 2.181917977772868111e-03 -9.781842845684058929e-01
3.652729245338345088e+00 2.379823062370256093e+00 1.009972485765780054e-01 -3.132229385456652526e+00
3.581375139225651427e+00 2.555473177289451225e+00 1.029731864105493978e-02 -8.331627768469793693e-01
3.491253529116149945e+00 2.761534743027365568e+00 6.190110225686385609e-02 -2.671207807099893028e+00
3.630304924086176666e+00 2.433250882763392742e+00 4.448213182283382305e-03 -5.321616054176556698e-01
3.470552128335259834e+00 2.748865567563901990e+00 2.686680782054038513e-02 -1.918044999851666210e+00
3.771372504318321717e+00 2.171862020878997601e+00 2.875291741502495474e-02 -2.887366474396103833e+00
3.608853812125844218e+00 2.429950556437806330e+00 4.723086932236346749e-03 -2.871512152185883071e+00
3.561709895850798446e+00 2.610247295581905380e+00 7.211013409535348140e-02 -2.094370224302477546e+00
3.646756387089105544e+00 2.402702049944952734e+00 9.219359979759653156e-02 -2.473654231492670608e+00
3.724649138994198694e+00 2.266478130274228509e+00 3.862686426726789912e-02 -2.153686205396093900e+00
3.611596271904393252e+00 2.455991512641297447e+00 2.037914312079563972e-02 -8.704861227163673831e-01
3.535430741522052500e+00 2.612313421726121021e+00 4.450102328809189822e-02 -1.348445270842468124e+00
3.664479479460976741e+00 2.403770306188332651e+00 6.035823658805881259e-02 -2.538449122060593588e+00
3.659383289106520110e+00 2.394496125917810581e+00 5.862006260076857433e-02 -1.556034101762286515e+00
3.551963835510253187e+00 2.624542769685806132e+00 9.539466457183076731e-02 -2.623449840736043814e+00
3.531828084576226434e+00 2.617490786309287998e+00 1.219692239742089374e-02 -1.285099966538782112e+00
3.595952170899760159e+00 2.562096264995940675e+00 1.993182523676709228e-03 -3.328604081325398756e+00
3.635262103347745466e+00 2.462804443878138017e+00 2.432614130691393428e-02 -1.847875253934073481e+00
3.589742838738158248e+00 2.520538467505723190e+00 6.179968208550880304e-02 -1.077184046012767960e+00
3.562807485671217300e+00 2.570785056994020046e+00 4.844293063231551455e-02 -8.869326137760538131e-01
3.585998917441414857e+00 2.590056972371048705e+00 7.819050128795176913e-02 -4.455067936311008836e+00
3.579722295044300395e+00 2.527799301936616061e+00 6.294566083633382214e-02 -1.293564551056788581e+00
3.500409519073832243e+00 2.689286254217122085e+00 2.154538709642009331e-03 -1.383963503502476211e+00
3.433128494959843291e+00 2.858916529459767819e+00 6.402417926847235596e-02 -2.521264359198057026e+00
3.649710874827636342e+00 2.430477064793070241e+00 1.312915865585070202e-03 -1.699856715562878984e+00
3.537731025992306932e+00 2.656485768923233959e+00 1.048240451298545345e-02 -1.570318964090132274e+00
3.707082253454692111e+00 2.262965257211376535e+00 6.606046744143055649e-02 -2.245245252906570066e+00
3.596414403985356945e+00 2.508495279480835283e+00 3.140836013265586868e-02 -6.062803147092483691e-01
3.514684506200334013e+00 2.670835319288317855e+00 2.736466652621627471e-02 -1.033726508214470652e+00
3.632625712648525518e+00 2.450117954055377911e+00 4.767746962514531756e-02 -1.173535740695314633e+00
3.505037243737476604e+00 2.693610343922239636e+00 9.487277372076043103e-02 -2.383538069898521794e+00
3.697196539293225115e+00 2.290878231606285453e+00 3.040887627956611466e-02 -1.205229739415661694e+00
3.648945302241115130e+00 2.464130542425374326e+00 7.381858456400550161e-02 -5.067793631550919997e+00
3.447048018266306357e+00 2.814961045734631906e+00 6.654834980837334713e-02 -2.187156309813519606e+00
3.753693351180956483e+00 2.143122965948461633e+00 1.273208912295083206e-02 -3.068807980230212618e+00
3.506068901372373148e+00 2.651228557355178594e+00 1.171020866597817858e-02 -2.770166151670761856e+00
3.614520842443222470e+00 2.491652988515010936e+00 4.025345399722858597e-02 -1.155211295165011975e+00
3.664643255321438531e+00 2.375359488359490623e+00 1.028755985398374304e-02 -8.102785311861451234e-01
3.700939955613155696e+00 2.290306617126149469e+00 1.002057603262086934e-02 -1.050406711250019942e+00
3.553573134565321201e+00 2.581049777303462633e+00 1.045887133024498705e-01 -2.973727237409939050e+00
3.558623414441048904e+00 2.617010871205920797e+00 3.284515501487179912e-03 -1.634369556836728687e+00
3.433740512192746230e+00 2.840587791329958645e+00 1.753992686938585233e-03 -2.372570800089639498e+00
3.603176314993301599e+00 2.517497296299080478e+00 7.380832142269530549e-02 -1.872873594875127168e+00
3.654446630740325830e+00 2.395530978010370848e+00 3.451992778528940181e-03 -7.138631260314587390e-01
3.496083118601045925e+00 2.710178702109554472e+00 1.667195943915872336e-02 -1.233487516916424998e+00
3.659599216777209563e+00 2.381315652771575753e+00 8.911020379104300781e-02 -2.437387106907734413e+00
3.426111444848924936e+00 2.882356814685262503e+00 4.856138641621834257e-02 -2.929897774879164363e+00
3.526425317099752377e+00 2.612106247469649034e+00 2.146906590269738110e-02 -2.327841793727803754e+00
3.448101151773908413e+00 2.808907593410861825e+00 5.154819836524771048e-03 -2.066100474670220066e+00
3.589405800709339456e+00 2.546534669335262624e+00 2.803054016123976769e-02 -1.179729882076554492e+00
3.533991151021659949e+00 2.661232153699883085e+00 7.258181927270714040e-02 -1.901933063741421792e+00
3.506823996107588215e+00 2.704632930271316571e+00 1.272127844084584847e-02 -1.253551214354046817e+00
3.625671785625294241e+00 2.476263152584901039e+00 4.516920925924858277e-03 -1.378671065576290378e+00
3.593733531725348929e+00 2.524924127743980673e+00 3.060320081531798381e-02 -7.454429719130638565e-01
3.507710647693680350e+00 2.672999836489815539e+00 3.054816833745867266e-02 -1.375581321249625288e+00
3.733829855555494959e+00 2.214432451281058256e+00 1.173741287001624223e-02 -1.537120258590604971e+00
3.674285586107837176e+00 2.293821431319396975e+00 2.569516878606290661e-02 -3.283272267857447968e+00
3.536198709342496027e+00 2.682330481628896202e+00 3.849988114762332991e-02 -3.275009518617522097e+00
3.636486750168019366e+00 2.435706519811371873e+00 5.405337043626223803e-03 -6.886398333918859471e-01
3.471974790210694550e+00 2.774174852694877735e+00 1.475443125132845368e-01 -5.799820350351063247e+00
3.611052684114683942e+00 2.451008862413203371e+00 8.383574693130142752e-02 -2.482868506406037845e+00
3.520787737348928914e+00 2.701673172091761721e+00 8.319355834296096597e-02 -2.864917771155000459e+00
3.588753762649657730e+00 2.550385204790073246e+00 5.559933839189473009e-02 -1.563303951781657153e+00
3.577179591026907524e+00 2.550790865955882669e+00 1.449867107570210201e-02 -5.648994825332341874e-01
3.570307655412269021e+00 2.584883475635027850e+00 8.653085910892052701e-02 -2.213767653423707849e+00
3.510742560770978127e+00 2.708041337742427501e+00 2.232187366929962169e-02 -1.625549530678062071e+00
3.469240845198461987e+00 2.779087313316880081e+00 4.035882536869110637e-02 -1.726934573124021988e+00
3.674185885536425999e+00 2.368631444123413754e+00 1.497317127145014748e-02 -1.293728316810109025e+00
3.629654196714809711e+00 2.435767331093655397e+00 3.452884094059289338e-02 -7.009960906516745638e-01
3.484780436614497656e+00 2.733820022007670936e+00 3.021920190450520446e-02 -1.406219892750664169e+00
3.656215449917686655e+00 2.420640037301255543e+00 1.850089565093809840e-02 -2.004598253508505845e+00
3.543331766761694368e+00 2.604999413433337629e+00 8.916849198809173593e-02 -2.160982083181703484e+00
3.553689581350461424e+00 2.572435210759754121e+00 2.004315785345642253e-03 -1.098644439491770042e+00
3.678312344499961029e+00 2.338301755724838671e+00 1.012220097008949965e-02 -8.262354769558201140e-01
3.636147224901143282e+00 2.459843512995116832e+00 4.129519992934573003e-03 -1.730204142815848334e+00
3.757987711423945498e+00 2.207527150442353037e+00 1.790780809049534461e-02 -3.001157309676810936e+00
3.722490687556248457e+00 2.224817152752748939e+00 1.197332481168045942e-02 -1.709885630277135693e+00
3.579455936288189033e+00 2.516066680547937473e+00 1.907678424435087922e-02 -1.155440856682058648e+00
3.601497614364326250e+00 2.461878607149790010e+00 5.874807422685278391e-02 -2.116380701805156139e+00
3.562501787154798816e+00 2.551995779816282006e+00 2.476873758546438431e-03 -1.145307333842775721e+00
3.706193084067074039e+00 2.269216527805818728e+00 6.122999154745713268e-02 -1.983150476095811854e+00
3.712479899191563071e+00 2.243219314367204564e+00 9.043244409868814865e-03 -1.660369668155158740e+00
3.468441024050541444e+00 2.794381132026988013e+00 7.170406865484652004e-02 -2.330839879597743636e+00
3.423383837997841184e+00 2.869790682587225916e+00 7.128706412255761404e-02 -2.635919741368726310e+00
3.698896127223898933e+00 2.292065528735476754e+00 1.753720472955348775e-02 -1.068733154461157575e+00
3.605915924806394557e+00 2.434485515536146227e+00 5.110840600660906952e-02 -3.385563812635830505e+00
3.608319609505234116e+00 2.517533704877352285e+00 2.696128162654932992e-02 -1.736174242937227774e+00
3.692971776438813247e+00 2.317010763056146949e+00 2.121733372215745678e-02 -1.118834657120699960e+00
3.409727022827592879e+00 2.898222666286526916e+00 5.700765801317696224e-02 -2.815019173686057474e+00
3.495632801655739197e+00 2.728007343542013352e+00 1.036307716862616968e-01 -2.842595231895904906e+00
3.729705362798319435e+00 2.203198276594876326e+00 8.648518843156788316e-02 -3.853650496395431446e+00
3.617579770051951638e+00 2.468800127711562986e+00 1.541792632677053965e-02 -5.572901066500473011e-01
3.485196609360031506e+00 2.786291319085940188e+00 1.030676813353061383e-01 -4.374815389961486112e+00
3.641604176483161925e+00 2.456315716844770680e+00 1.417658845314010568e-02 -2.329014931951939094e+00
3.480263348497108389e+00 2.713385470705650615e+00 1.984424226131679958e-02 -2.511637162259502176e+00
3.603529617771755067e+00 2.486829982456150390e+00 4.492752714240013517e-02 -7.939819006018931091e-01
3.339364690320655082e+00 3.052862457659713424e+00 9.215355529470654894e-02 -4.758585073202071136e+00
3.588371248465047181e+00 2.518785733580174213e+00 2.442791639996907613e-02 -5.775698737213530443e-01
3.633274253433424139e+00 2.434009194116870223e+00 5.868930219809796733e-03 -5.512303156487636802e-01
3.551725175520741296e+00 2.623026252898796429e+00 4.024164586800676319e-02 -1.309123759283371546e+00
3.657771708371950758e+00 2.401062485500898624e+00 7.845281388172578585e-02 -2.243905122053805545e+00
3.426305711914636731e+00 2.886176386984695252e+00 3.599278386017276329e-03 -3.385380390899867198e+00
3.591485279458386692e+00 2.520087053744270555e+00 9.134329254654321995e-03 -5.106851904484825955e-01
3.794078738602919998e+00 2.076870301472761415e+00 2.670443493337215646e-02 -3.041290019459714333e+00
3.577696319627564403e+00 2.537340137399162199e+00 5.489941108519590107e-02 -1.002710695413864928e+00
3.598792977503426194e+00 2.498181721518377696e+00 2.176889700977096762e-02 -5.466981817496638918e-01
3.736360824942481784e+00 2.174419199476166131e+00 7.347311193894748294e-02 -4.264646715467277360e+00
3.549838416394281992e+00 2.598232046393986305e+00 7.059603336400913087e-02 -1.380639011450255138e+00
3.671952512532430823e+00 2.363364232076475169e+00 3.354593728601708985e-02 -1.092704335451339048e+00
3.411530764123198889e+00 2.911048560195517165e+00 1.060297408456901957e-01 -3.895883742759568502e+00
3.638295325975182681e+00 2.388544946934249236e+00 9.525927242511475490e-02 -3.470595153571293778e+00
3.575840480970495783e+00 2.563468827198014388e+00 7.000731240042312731e-02 -1.411419576682265031e+00
3.556715900514882733e+00 2.589633779989457096e+00 9.916841933165668199e-02 -2.432341368799517234e+00
3.606792561507184303e+00 2.535852965874188847e+00 7.021941563786394946e-02 -3.331252316672372427e+00
3.598072863421194256e+00 2.509150410313820689e+00 1.030003480648377517e-01 -2.732579575488261359e+00
3.477215031584637295e+00 2.794381807956852981e+00 1.471294368387739138e-02 -3.231084236826756051e+00
3.510837044544983687e+00 2.712984070753337917e+00 7.050607968549646443e-02 -2.160254887224674736e+00
3.762582480318446887e+00 2.144838954986177271e+00 7.815999376367989415e-03 -2.214212125221514782e+00
3.709959463982722916e+00 2.266078390213820626e+00 6.284221194952932521e-02 -2.011219615283543316e+00
3.569132096818434796e+00 2.586370838928647053e+00 1.105076975929708549e-03 -1.095982385092961753e+00
3.665857965591312606e+00 2.354704444861386747e+00 3.907017818885152871e-02 -1.036627832508018043e+00
3.666467650529068756e+00 2.362497929411503605e+00 7.699951191748219403e-02 -1.969521722728553081e+00
3.419989218237357242e+00 2.875626393671425252e+00 6.532089180080188906e-02 -2.635211085590751789e+00
3.624515618265848893e+00 2.460292333148887955e+00 1.302373753232550536e-02 -6.633868766076036483e-01
3.586948965484359597e+00 2.561302736416279924e+00 3.291534404072079395e-02 -1.745210243369179626e+00
3.667634940564739932e+00 2.426675666860760749e+00 1.962269774121733895e-02 -4.916110029526504555e+00
3.736392950475203367e+00 2.202758033945726002e+00 3.145292270410679492e-02 -1.867189170267977705e+00
3.577898760973951653e+00 2.528585750533503873e+00 3.319631073793752329e-03 -7.596015925459074225e-01
3.706828342673582188e+00 2.247269308588595749e+00 6.542140779535111916e-02 -2.859972435925879353e+00
3.492397767171412148e+00 2.718122075932350334e+00 1.127904607118932617e-02 -1.281166139480427679e+00
3.569458461624902768e+00 2.555139372443344659e+00 6.846039019083713373e-02 -1.318566338687642725e+00
3.634852201850330200e+00 2.423719099785745179e+00 2.034286629424620491e-02 -6.052923872817750350e-01
3.516618011273645372e+00 2.687755555662986851e+00 8.982687268867325936e-02 -2.213184187702239125e+00
3.456025285137895420e+00 2.823995774744556986e+00 1.057913312605626432e-01 -3.535220323130593645e+00
3.620039283401465635e+00 2.474099499953806180e+00 2.589629526123354841e-02 -8.319661396429955946e-01
3.624871343474753704e+00 2.419156050461134466e+00 4.053735786111003353e-02 -1.508598263868247136e+00
3.626461926075044584e+00 2.484742444459917099e+00 7.717560876684299853e-03 -2.051701642866113673e+00
3.500775592960315485e+00 2.704059158887453851e+00 5.634864964344295929e-02 -1.369257103966976086e+00
3.601925001991349795e+00 2.484296087447011026e+00 9.112010061840454533e-02 -2.291286203106671415e+00
3.490415882900001154e+00 2.740854433926254163e+00 3.920285251926249048e-02 -1.544809270697373949e+00
3.727178153224260271e+00 2.216645646348877730e+00 4.538040256023796737e-02 -2.114158338776509272e+00
3.502007742724964068e+00 2.721945998055905758e+00 1.415693854793595441e-02 -1.558233948799742974e+00
3.720177019443604127e+00 2.271929761466485065e+00 1.124559989630967705e-01 -4.784483460804425548e+00
3.638119749624177057e+00 2.368853018936475596e+00 2.611254620642556451e-02 -3.061754248976614523e+00
3.431936592843565670e+00 2.821380965141397912e+00 3.963917991826981790e-02 -2.964285269160366276e+00
3.463887400185542198e+00 2.735630570852923160e+00 2.248291615951825487e-02 -3.672143742890452867e+00
3.490771106949550617e+00 2.714879175749172813e+00 8.589695055823001746e-02 -2.272660426705990666e+00
3.636659743581317272e+00 2.399368473420947279e+00 3.381259870427602565e-03 -1.062865336330654165e+00
3.453270047280277311e+00 2.805099316071123727e+00 4.603361042716932333e-02 -1.930306634983682379e+00
3.657004575746037656e+00 2.401721975254359265e+00 2.465889794758815631e-02 -1.123280368983605948e+00
3.760921635683681874e+00 2.196187720784984254e+00 4.162645771471394640e-02 -2.996405769164946609e+00
3.542224181359369339e+00 2.631830634835010230e+00 1.026541750068620321e-02 -9.030912567601754315e-01
3.563042113774941733e+00 2.595395040058390723e+00 1.510907034455161169e-02 -9.867452973464486687e-01
3.724052309866197952e+00 2.215725554125566266e+00 1.218656503387432685e-02 -1.979620941784474564e+00
3.615530851955770952e+00 2.428443886325026835e+00 3.565126314711942329e-02 -2.035624513495104981e+00
3.604033620357182777e+00 2.464312660126226184e+00 3.159803803912054898e-02 -1.258342217044265743e+00
3.643984960715399346e+00 2.388060609647014942e+00 4.159640840300483922e-02 -1.235396306411788547e+00
3.658211996255479104e+00 2.385101783186924784e+00 3.701545345121064201e-02 -9.160449901963301222e-01
3.619176487838736023e+00 2.466184357268800031e+00 1.124090998824466697e-02 -5.551895244408594499e-01
3.522277103010694965e+00 2.673326646500716386e+00 1.661098910602908443e-02 -1.095447556952225732e+00
3.598774834091159391e+00 2.489560135435302080e+00 3.516626710390360899e-02 -7.796153738024385049e-01
3.734673433086378669e+00 2.228994490242143911e+00 6.852979867781427981e-02 -2.561141606503881896e+00
3.485088976095179536e+00 2.725273460532125824e+00 5.468983885173553383e-02 -1.672466875208614479e+00
3.627199091453454649e+00 2.432576844719359421e+00 1.036010623361983685e-01 -3.082038396628702159e+00
3.581909274247907504e+00 2.534689569596666470e+00 6.830584517487392482e-02 -1.251783397171917001e+00
3.695772737627820437e+00 2.326550160334790895e+00 2.967513787067458525e-02 -1.705161256842336659e+00
3.607376190872886301e+00 2.490546607539120938e+00 5.956279827815003092e-02 -1.076760504637222393e+00
3.601987755049877560e+00 2.496603908588742815e+00 4.562599509288246813e-02 -7.737651500295325002e-01
3.701980399094423557e+00 2.311130408327418451e+00 7.891530153482591292e-02 -2.799307960070979817e+00
3.529271923516442477e+00 2.637637191547939963e+00 1.229789019819410925e-02 -8.878081159280577506e-01
3.627484599889956307e+00 2.433190727416898014e+00 5.668563406077582051e-02 -1.151466262920756156e+00
3.711738962653975626e+00 2.285168632002539724e+00 6.821657366815839230e-02 -2.374680996365253982e+00
3.503178363632374559e+00 2.685418964711824508e+00 8.309651990932448440e-02 -2.184782126650496092e+00
3.608058227095820580e+00 2.517931190349488091e+00 2.121783643238965220e-02 -1.707845096393795448e+00
3.629910288935685792e+00 2.461554023891851184e+00 3.760639560028079809e-02 -1.245556858867393091e+00
3.696360454162881393e+00 2.314700570098358945e+00 5.531139046552746921e-03 -1.194985544165950930e+00
3.696120359960515245e+00 2.289455167787687540e+00 3.452973247366648152e-02 -1.305223291805842623e+00
3.629238333624762447e+00 2.441783805607992353e+00 3.031628117578234055e-02 -6.588927325244340327e-01
3.532737012193900128e+00 2.599869270022107326e+00 6.757918545910379660e-02 -2.757193566086360903e+00
3.657070975144270708e+00 2.408363926225759677e+00 8.664447573943606651e-03 -1.354688192264875690e+00
3.629576427494698887e+00 2.479488412134777331e+00 4.877013927335821508e-02 -2.356811529205358191e+00
3.565017806344220830e+00 2.577384695284233196e+00 2.616430596792835780e-02 -6.685296743659679963e-01
3.520241535879366168e+00 2.676024093414314464e+00 6.909171536182466544e-02 -1.515443903686836569e+00
3.468087555847850556e+00 2.763542728820977068e+00 8.508685815241241734e-02 -2.418928901434632905e+00
3.588181701267723067e+00 2.556898384497980015e+00 1.753268114535170771e-02 -1.581034672409114883e+00
3.578186882781453804e+00 2.504727783023239507e+00 3.663316146595618772e-02 -2.130715684343679861e+00
3.622027705172028877e+00 2.468857401800141904e+00 1.249912426904718071e-02 -7.436865058939829964e-01
3.460175279794213576e+00 2.815390173768012261e+00 4.413399606406270825e-03 -2.589998754643455747e+00
3.605738870557152698e+00 2.475821490530919711e+00 1.420685017903469960e-01 -5.803490658250598067e+00
3.541370160891304852e+00 2.635310813959141019e+00 3.938535507393580576e-02 -1.044867270745356569e+00
3.528688775942353750e+00 2.610977549492825567e+00 6.465750961923977247e-02 -2.528761511385738014e+00
3.615506195439549764e+00 2.489366630792635426e+00 2.248129987896337403e-02 -1.014674563530567841e+00
3.607671194466548936e+00 2.509733992089314469e+00 3.782081185996671174e-02 -1.288981406578365796e+00
3.601944979748299858e+00 2.490590362333328311e+00 1.275967068730271894e-02 -5.152119726752787399e-01
3.463935778549652067e+00 2.759414700773219931e+00 4.316654397271253718e-02 -2.189035105083575239e+00
3.603822704670978538e+00 2.503551929253807984e+00 1.035013323291465726e-02 -6.414023566644697638e-01
3.516199599059121272e+00 2.680426272937447951e+00 1.102790976253922306e-01 -3.066032597311963759e+00
3.683381276038476315e+00 2.316979185803716312e+00 6.856154955349827440e-02 -1.938006102095820360e+00
3.543273421598216899e+00 2.604688724603738237e+00 2.770905652367062350e-02 -8.944324342260695504e-01
3.623832081259068083e+00 2.449860682332176687e+00 1.358828807180055900e-02 -5.278563567202010365e-01
3.677329476579854095e+00 2.396560010028725429e+00 6.859473619308467836e-03 -3.829736090454946673e+00
3.567063471290346399e+00 2.569334459880092236e+00 2.921568493760110310e-02 -6.489743128415020879e-01
3.637017895357424813e+00 2.429747307984943649e+00 1.016625776601893204e-02 -6.111532404980637434e-01
3.711480427413651917e+00 2.233557116894655525e+00 3.013613341494161130e-02 -2.408521198152299370e+00
3.641542299815333283e+00 2.416788962702566046e+00 2.970380642422201442e-02 -7.089834353384391052e-01
3.514173151319363697e+00 2.653433624322189210e+00 2.836098346733191208e-02 -1.532000501776382473e+00
3.638384822245136263e+00 2.390831922929912423e+00 1.451516727667637174e-02 -1.339484273648758217e+00
3.768645957184908468e+00 2.135433781018515997e+00 4.361500492260445005e-03 -2.225043743616931469e+00
3.760975778961527460e+00 2.196781202450410309e+00 2.412817711530105061e-02 -2.829934614093512657e+00
3.516768406826470628e+00 2.719781176163075020e+00 2.886301425534498061e-02 -3.234329277896818233e+00
3.659659310474321359e+00 2.371868548627037665e+00 3.131374852525417585e-02 -8.394028548624798969e-01
3.517554231908461393e+00 2.665518476983427032e+00 6.688437349470116589e-02 -1.440152492919092975e+00
3.679503073446088290e+00 2.306034946360779880e+00 4.553119322446162742e-02 -1.942945986676507975e+00
3.545118732369177295e+00 2.605914630509501340e+00 5.220344500537939941e-02 -1.034576011432989828e+00
3.467838192149744092e+00 2.765198758210714480e+00 1.317746757780186573e-01 -4.760361745399062983e+00
3.783434695678210336e+00 2.144922982662222033e+00 2.162959916486890954e-02 -2.964006353795905380e+00
3.497556767612303830e+00 2.718586399346187399e+00 1.769881925503576092e-02 -1.265987705040649614e+00
3.496894362042917592e+00 2.683423016997450894e+00 7.108674650677299089e-02 -2.522387383208771983e+00
3.561460041964719547e+00 2.579986836539508221e+00 6.292559843481446147e-02 -1.120263303199320548e+00
3.583117751845487753e+00 2.540404523386191826e+00 8.825527603372558191e-03 -5.565923220871690225e-01
3.785800761675376602e+00 2.101158029034237984e+00 4.101638013057705423e-02 -2.872823085552139055e+00
3.623890761779351877e+00 2.453205729528598944e+00 4.977592104502762127e-02 -9.058640570501124145e-01
3.566195711337516006e+00 2.589403195372506961e+00 4.627766630449393209e-02 -1.156100834368788188e+00
3.545311699398940419e+00 2.633030755319444527e+00 7.271962662497742300e-03 -1.131930361199161572e+00
3.586230142153960632e+00 2.583760395425949596e+00 3.481819990549261251e-02 -3.498897926122364943e+00
3.583092509488201127e+00 2.526445033439825405e+00 2.446792303742733807e-02 -6.232633412984434074e-01
3.690775142464090219e+00 2.304834242233309016e+00 1.680500797061949131e-03 -9.613561137427328873e-01
3.793069612717462569e+00 2.104450488089478988e+00 2.181325639093395496e-02 -2.624259247099989256e+00
3.516984436176406437e+00 2.655243097736792013e+00 2.854007926782272178e-02 -1.222566869577484283e+00
3.468999764358934979e+00 2.800500568209367103e+00 3.255256330957262412e-02 -2.530100102208616253e+00
3.419065086167687451e+00 2.878147680258825059e+00 2.760366544913640460e-02 -2.680054466849074668e+00
3.578638204963320746e+00 2.539874788301007325e+00 8.947755128530729407e-03 -5.352756205465161177e-01
3.526936285381494063e+00 2.703651329758724131e+00 8.248909329932113677e-02 -3.860128279456450873e+00
3.597711744163576864e+00 2.526547726619204681e+00 3.580330552903544794e-02 -1.099417228052664175e+00
3.692805820099891445e+00 2.320125504589077181e+00 3.351946188183839437e-02 -1.290449621501391642e+00
3.469942429431327469e+00 2.752875518163143909e+00 2.266060463789132048e-02 -1.838179854742323593e+00
3.530373718794621141e+00 2.646397798724086314e+00 2.784192441317359656e-02 -8.747002282805850237e-01
3.621716823859653545e+00 2.469050303243764066e+00 2.428932573013310031e-02 -7.807996335302812563e-01
3.683808495502793878e+00 2.331350231512332449e+00 5.073567710253733265e-02 -1.367954982087204563e+00
3.599622689398308317e+00 2.522933765112381543e+00 8.143277798852134597e-03 -1.000352518836496341e+00
3.577156608632890755e+00 2.537175090353911422e+00 4.435213016818027876e-02 -8.503525457788803088e-01
3.812497445980950861e+00 2.027537197333054930e+00 2.120884563304485659e-02 -3.887536709470435170e+00
3.548276861096193446e+00 2.645472037962791845e+00 7.395540691695862145e-02 -2.581362798362280664e+00
3.594021152185714829e+00 2.498412253132519467e+00 2.358747822263044733e-02 -7.063715292077629160e-01
3.714964705431405889e+00 2.255072194317364609e+00 2.793224114634488067e-02 -1.379479770975382324e+00
3.644017192433343766e+00 2.452536662194267247e+00 1.793783096679044814e-02 -2.444115737979307923e+00
3.472415161126469751e+00 2.743539360057135390e+00 7.220173907289316462e-02 -2.362425795792342686e+00
3.824494000423921847e+00 2.035647187692467774e+00 7.135106115970454854e-02 -4.396468078021764647e+00
3.598167391028540330e+00 2.497961387004526745e+00 6.253951239642065521e-03 -5.057762925843684032e-01
3.639520239006960978e+00 2.424814694723526731e+00 2.614614958980506290e-02 -7.063487912073627140e-01
3.436730970743363311e+00 2.874495709986264913e+00 5.906279379453911738e-02 -3.461183372885441312e+00
3.554097333277915549e+00 2.592187083309902107e+00 1.453180612034359574e-02 -6.515458521206052289e-01
3.630342116999665691e+00 2.461621605618021125e+00 6.138594256574134156e-03 -1.132495750772175125e+00
3.614477207334872766e+00 2.433543783948142192e+00 2.098131275234369625e-02 -1.709591814784103381e+00
3.711393998190203547e+00 2.279566273027278989e+00 4.944588068240818313e-02 -1.731530708417267306e+00
3.513289982705778858e+00 2.649839103935890616e+00 2.949434579762405875e-02 -1.813537918831617191e+00
3.775530083961031735e+00 2.123470349985980388e+00 3.880994858295621231e-03 -2.298054242429017346e+00
3.866673662030313263e+00 1.932958646334652419e+00 1.111538903517171432e-02 -4.482176816044833423e+00
3.657916360979976744e+00 2.384872479609117857e+00 1.656234829770077827e-02 -7.254024865058229521e-01
3.479310328633365756e+00 2.749493028071463119e+00 5.013419274393138281e-02 -1.552304906511799309e+00
3.759202107790294178e+00 2.143203956589356363e+00 1.067617450505810479e-02 -2.501385801606899939e+00
3.528204244803237799e+00 2.659390848553247366e+00 5.016468237493635490e-02 -1.156694149642754965e+00
3.642514244141099589e+00 2.391752902592053864e+00 2.936395466864061971e-02 -1.046672472467570447e+00
3.741919515463627111e+00 2.183453365034814464e+00 3.411575544568061502e-02 -2.238635023554486736e+00
3.569292270495080466e+00 2.582319445348641995e+00 3.632406550483074925e-02 -1.035122268163918946e+00
3.819898791130466265e+00 2.061210264595916275e+00 7.004283846336509245e-02 -4.446977992099184540e+00
3.436416467789767726e+00 2.824484720165515217e+00 6.368354367867032351e-02 -2.529396745291711657e+00
3.680010412348196258e+00 2.303051421153708755e+00 7.943664940774541883e-02 -3.051104901863067376e+00
3.652428943305358722e+00 2.372692493434481520e+00 4.547708456980861791e-02 -1.280477397021958952e+00
3.560471810305862128e+00 2.579606327562706358e+00 4.065182255153662605e-02 -7.684866122527665988e-01
3.520683955762643702e+00 2.650047935722033454e+00 3.878037084495978420e-02 -1.179527270117956661e+00
