# slope intercept sigma lnLike
2.636991953309868908e+00 4.625452023371160237e+00 1.804877556299519792e-01 -3.647733802090250066e+01
2.757591536302978596e+00 4.353360992224873272e+00 2.830664269673471845e-01 -3.995232713571417094e+01
2.668734958063858631e+00 4.539477718966518083e+00 1.763222807350827981e-01 -3.567795855033794084e+01
2.947033396467968913e+00 3.983347332510151162e+00 2.173268489904295331e-01 -3.736933443199797011e+01
2.817219265402296280e+00 4.252980173389008911e+00 1.893399982376259838e-01 -3.440802699357428907e+01
2.527118450591281373e+00 4.791110393184490057e+00 1.992657672651887701e-01 -4.049619276830946291e+01
2.851940503061766385e+00 4.179080945360807320e+00 2.371875369500172637e-01 -3.641300376038179820e+01
2.795937225724254294e+00 4.271885360043636837e+00 2.051219885539976862e-01 -3.475848794951346576e+01
2.656555065595881615e+00 4.537648374604128954e+00 1.766098669631760709e-01 -3.680030636456746862e+01
2.745950630793618341e+00 4.389388060170612782e+00 1.996141841543117856e-01 -3.431377962790365643e+01
2.785572733168119264e+00 4.303041076341035165e+00 2.144920546711890919e-01 -3.473055640152315959e+01
2.803337487227974822e+00 4.249426562045678146e+00 2.094269186932969373e-01 -3.517749930457970464e+01
2.797982966818202577e+00 4.302400525723827585e+00 2.441556315700153801e-01 -3.647917970865757553e+01
2.774445686628705943e+00 4.365187437914141100e+00 2.231545476082190393e-01 -3.554102710723307013e+01
2.740958781871055905e+00 4.411470217264549909e+00 2.165562768937197846e-01 -3.477567366024717899e+01
2.693588167348353934e+00 4.509684628746934543e+00 2.229727607186239857e-01 -3.542083730752212034e+01
2.793355614780665075e+00 4.311506380710390829e+00 1.926984084008220577e-01 -3.437878783384227432e+01
2.798999540979315803e+00 4.297485878139902127e+00 1.712537689369371396e-01 -3.475330399441588014e+01
2.697735315034719417e+00 4.482026626214212328e+00 1.585834067474748976e-01 -3.618715249983537063e+01
2.719350747297461179e+00 4.454254870205271111e+00 1.698375551377966086e-01 -3.513905786414046872e+01
2.736898350146260483e+00 4.455617109748380322e+00 2.425291887177848660e-01 -3.739090948194240127e+01
2.770666140826504087e+00 4.341156101610348372e+00 2.163860212144098627e-01 -3.468562728460687339e+01
2.821524905285571538e+00 4.278876797925780906e+00 1.729884609250650074e-01 -3.577615796416583294e+01
2.793223272244085731e+00 4.275981616022257015e+00 2.182021683265302214e-01 -3.517352688090539914e+01
2.854820194311394665e+00 4.192074036677183813e+00 1.944407243065769675e-01 -3.499606512467610031e+01
2.789333823507381016e+00 4.342827399802102306e+00 1.938613876772749545e-01 -3.521589295659819641e+01
2.839580608362275882e+00 4.225849844340896944e+00 1.963655024683573780e-01 -3.489709085505845820e+01
2.690839518166524780e+00 4.530991623086032760e+00 2.382650832740246249e-01 -3.666025519178601400e+01
2.677177892495778533e+00 4.543799760840314228e+00 2.534107740728661073e-01 -3.744265621205941130e+01
2.659313282798242195e+00 4.595068549651992740e+00 2.278398545646111439e-01 -3.658278546826916511e+01
2.709573477109612938e+00 4.459276246219458173e+00 1.759629876308407559e-01 -3.496501568881210176e+01
2.808447408042283211e+00 4.273627576984998733e+00 2.174895305006352142e-01 -3.490187608719446644e+01
2.814307558378847052e+00 4.281006840004135228e+00 2.064622595542345007e-01 -3.496480846733457071e+01
