# slope intercept sigma lnLike
3.635335379593153782e+00 1.116670611358862031e+00 1.211736075114598354e-01 -6.033703418827650822e+00
3.645454925650598810e+00 1.100466080894955345e+00 1.053978320717383066e-01 -5.699778664244878001e+00
3.411425030271511893e+00 1.626308008803280858e+00 1.095004999811160645e-01 -5.954949372050588607e+00
3.515408477339686755e+00 1.407176264646523567e+00 1.219263002826670994e-01 -4.847207021258787663e+00
3.396296449614662372e+00 1.704870034019848379e+00 8.307589062873499408e-02 -5.870725833529512272e+00
3.508214480960082593e+00 1.435929334577077165e+00 1.107613534279607570e-01 -4.620565092084595094e+00
3.407961731711767861e+00 1.672728940204057047e+00 8.243771105454603121e-02 -5.505184758815607537e+00
3.610876831574636014e+00 1.196636690947909809e+00 1.212557983002948980e-01 -6.210375058913284008e+00
3.536495945861653389e+00 1.338068639999202780e+00 1.112517837759760403e-01 -4.650668864355111509e+00
3.527788626127425609e+00 1.385569126201596557e+00 7.620076518436509627e-02 -4.376602037602154383e+00
3.469728668804834548e+00 1.495021151975657103e+00 7.303993629667074328e-02 -5.103600493910159130e+00
3.625401926437152422e+00 1.175547825949802005e+00 7.634930738834574959e-02 -6.632074023157281673e+00
3.392111264022140027e+00 1.696016564300502738e+00 1.135721723059475441e-01 -5.539450459839097896e+00
3.644332016883137015e+00 1.123755507235630668e+00 9.235793038035700064e-02 -6.384042021227758212e+00
3.567075560905189846e+00 1.265241208910287352e+00 6.345390856143032221e-02 -4.883207335612878452e+00
3.579394435759668536e+00 1.229160241411045629e+00 5.241802118420980233e-02 -5.651586356041601533e+00
3.507503687582147034e+00 1.453612598402247436e+00 7.118651267575051844e-02 -5.603055793879059721e+00
3.449298537427426758e+00 1.596446922367708021e+00 7.826342669308543332e-02 -6.135313570308439601e+00
3.553654220611516923e+00 1.337519622892073823e+00 6.147307662618816532e-02 -5.573830284033043370e+00
3.602684154843532660e+00 1.199477937375086345e+00 5.284815508197568401e-02 -5.385185651740201251e+00
3.571437695136796986e+00 1.285030844909767378e+00 6.918412879688290440e-02 -4.843829327936053808e+00
3.626863841826197810e+00 1.132514280036021059e+00 1.487800189633526338e-01 -7.834593525915235723e+00
3.567203719781768090e+00 1.309227760404499508e+00 1.205254017946624373e-01 -6.040696839927047535e+00
3.606564532276585577e+00 1.159539386869353761e+00 7.281867225452026693e-02 -5.453458037551234483e+00
3.435667040218559620e+00 1.554655818509193654e+00 5.939666542500419977e-02 -8.109281752646483099e+00
3.464055849607148740e+00 1.512147712538452593e+00 5.539505195548757865e-02 -5.865416107234118215e+00
3.412702875915342826e+00 1.617949697952600241e+00 1.245615251964156400e-01 -6.609437868423508000e+00
3.465985157082407842e+00 1.495038369064555006e+00 1.355156793324328868e-01 -6.326884944047011849e+00
3.458962816948439212e+00 1.561508923393459813e+00 9.415390740988456575e-02 -4.917121571929292223e+00
3.415173965985020654e+00 1.604945812753177492e+00 9.679468143566842542e-02 -6.868612910009767702e+00
3.599825267564946696e+00 1.197395433000471687e+00 9.024608410902155986e-02 -4.552067612289319776e+00
3.346379269954699698e+00 1.805270554067092803e+00 1.522620576410957383e-01 -8.257909860904273813e+00
3.588982686319759807e+00 1.209573175977499027e+00 1.051616503657405305e-01 -4.939363976039210513e+00
3.497012835423114030e+00 1.434160811400838842e+00 1.272109543775962193e-01 -5.250390144633087175e+00
3.612918950558860143e+00 1.188827597070724273e+00 1.471139346574862894e-01 -7.935133194251982047e+00
3.602131393742922683e+00 1.192443615461404205e+00 8.683624014373188260e-02 -4.567286715286247301e+00
3.582004681408548219e+00 1.248500276503733630e+00 7.188479794527437294e-02 -4.548170874702643474e+00
3.519672239803449898e+00 1.399570983459293316e+00 6.092321066083645348e-02 -4.784985083847094423e+00
3.579535128922393117e+00 1.271357132012301605e+00 9.820716621324508677e-02 -4.974458773287881108e+00
3.546499241768648503e+00 1.345312719638141141e+00 9.032561474416209157e-02 -4.420704845094707736e+00
3.612760718222823186e+00 1.191781835144889889e+00 6.458095387922160868e-02 -5.702971204672676819e+00
3.540891169471434452e+00 1.359211640404096144e+00 1.351348602124355369e-01 -6.055627576036147985e+00
3.401233015019479833e+00 1.659585552298691091e+00 1.051070879918180739e-01 -5.647782993320642930e+00
3.539809009515876514e+00 1.357601364824935875e+00 9.163901135283522570e-02 -4.269388043901860996e+00
3.627092450790388778e+00 1.125573343342995969e+00 1.419601766527696374e-01 -7.290777111065088967e+00
3.479185103797075573e+00 1.532012170969180520e+00 8.902880202356289185e-02 -6.189462480549335233e+00
3.422230774433446143e+00 1.594937514670403234e+00 1.038611197873667846e-01 -6.110632402671600794e+00
3.392629738516642846e+00 1.685486966167909273e+00 6.163511734679961301e-02 -7.074412234171278513e+00
3.460675098146805073e+00 1.578775599552376230e+00 7.626275828690565195e-02 -6.980832911743365621e+00
3.493708253010094467e+00 1.437757129145822654e+00 1.026447509871481201e-01 -4.558915245633176738e+00
3.590692676407518213e+00 1.202506822626687510e+00 7.473029735885969305e-02 -4.993303935882073219e+00
3.487999064159845286e+00 1.481357270168373930e+00 1.131310193250230356e-01 -4.633393884959834175e+00
3.487521434559319733e+00 1.469480877578566602e+00 6.567563895382613759e-02 -4.751907464882059173e+00
3.396652972037581986e+00 1.716222247818286029e+00 1.117861811407188100e-01 -6.163934693511035512e+00
3.525156627781656837e+00 1.376528631904944344e+00 9.914694094979716044e-02 -4.127745164636515973e+00
3.441427063483803561e+00 1.598621092259704612e+00 7.156475930369056437e-02 -5.481921296914034514e+00
3.359178253781850643e+00 1.781699104152571378e+00 1.173385121099036199e-01 -6.285809087154150987e+00
3.597339415346961999e+00 1.209846722810709929e+00 6.731295372167978019e-02 -4.786565222577864986e+00
3.391408630377670708e+00 1.696283518553546310e+00 7.629598110163984814e-02 -6.073211072156310841e+00
3.603709182862071980e+00 1.174788895727848059e+00 7.882651302563083162e-02 -4.918278385197170977e+00
3.439702471892376767e+00 1.583632897228261394e+00 9.992719027598968851e-02 -4.609178672350997097e+00
3.375820656417183319e+00 1.748782990113495917e+00 7.707523276980478288e-02 -6.516464433968105041e+00
3.643808293981208646e+00 1.118687156565778551e+00 9.087811652683902564e-02 -5.963181113905445585e+00
3.477544097078808516e+00 1.475078580156103270e+00 1.177671372141794459e-01 -5.066074926825130831e+00
3.622743334334552756e+00 1.102153504764879166e+00 8.671812579108653662e-02 -6.910841358459316019e+00
3.573346732385524582e+00 1.292433171727797037e+00 5.481539939188646848e-02 -6.127252946187772054e+00
3.442994549946085669e+00 1.612711995605347282e+00 1.100782639600565854e-01 -6.005557465217511215e+00
3.422024121628138627e+00 1.653788960699367649e+00 8.260106453786027203e-02 -5.851070795001282576e+00
3.515322305021613580e+00 1.413123895660595153e+00 5.322561271502020130e-02 -5.250801158614716968e+00
3.485751104517740728e+00 1.462038868145556503e+00 1.061545929615992645e-01 -4.476392276520261504e+00
3.566482415718662757e+00 1.294208586207918454e+00 1.272679422497608737e-01 -5.631811601705432935e+00
3.633351971538744785e+00 1.137209228060068300e+00 1.188389580011767199e-01 -6.239197782981141138e+00
3.638004396726571166e+00 1.120893680754827537e+00 7.991144973625372017e-02 -5.344485607832156759e+00
3.533193508612465727e+00 1.344131727483825589e+00 6.965554979254837131e-02 -4.721025008936832634e+00
3.430255872812992379e+00 1.600525151956604164e+00 8.526774268896181175e-02 -4.963537885572414154e+00
3.502850942005232060e+00 1.405922705931982097e+00 6.261273647288460864e-02 -5.758842236094851685e+00
3.452399835492112601e+00 1.565367277201006102e+00 1.203590507001576632e-01 -5.053388984444879384e+00
3.444892906251568299e+00 1.551606320447664000e+00 1.498444338499175243e-01 -7.197741350988593467e+00
3.508972120449224352e+00 1.398016260463851079e+00 7.540149033689637348e-02 -4.829814698316649668e+00
3.600392515087130985e+00 1.195718925843648472e+00 9.997003639023817334e-02 -4.687651650218652044e+00
3.430670198570533014e+00 1.607530111100757830e+00 1.100498389850250169e-01 -4.843823094100868865e+00
3.536754225913939731e+00 1.342790929324800375e+00 7.038133093640350224e-02 -4.462487192551875204e+00
3.514309594382967639e+00 1.378609281140466214e+00 1.238069939793928487e-01 -5.624463657670184524e+00
3.482712135004641052e+00 1.487529859291630396e+00 1.184606213787990636e-01 -4.727706426141523366e+00
3.626352147913745938e+00 1.155286280470876115e+00 6.079817801034838320e-02 -5.820815291928436608e+00
3.516811319992489970e+00 1.405241243745922963e+00 1.121479998896965924e-01 -4.451157327248701279e+00
3.616175317219141760e+00 1.192771774762422687e+00 7.208094787383784174e-02 -6.166539106139864224e+00
3.622653901416006406e+00 1.144335504547845606e+00 1.233668425515716538e-01 -5.915006246485896568e+00
3.575493050576358467e+00 1.285937357038254625e+00 5.937119628035562174e-02 -5.827095890940713119e+00
3.602056942688664609e+00 1.202939016284788165e+00 7.000024513179493868e-02 -4.840545818202282469e+00
3.487495177879609276e+00 1.454193385868231214e+00 1.153854682249856739e-01 -4.831073935497928851e+00
3.672044246481795504e+00 1.024523782027658925e+00 5.221058210919116149e-02 -6.475115260252492178e+00
3.498743910409926716e+00 1.444806812748002711e+00 1.140696833592500792e-01 -4.489623702349319956e+00
3.537352536414857695e+00 1.345552455181989071e+00 1.057821150611389371e-01 -4.304376782718787098e+00
3.527832227620925742e+00 1.378557424075254501e+00 5.952447902740220370e-02 -4.797145732890197856e+00
3.420104380011014023e+00 1.633323610391043568e+00 8.631705585541296633e-02 -5.032047907665622155e+00
3.375918717910318723e+00 1.710693619592288828e+00 9.113044012003194971e-02 -6.945453038931092671e+00
3.425108883487979927e+00 1.649029019562385123e+00 5.062966716519759491e-02 -7.827758762546920046e+00
3.558753591254617543e+00 1.291054516947586217e+00 8.776384684833844763e-02 -4.233986824533673143e+00
3.519630869406832563e+00 1.427442231686172569e+00 8.837856683534041358e-02 -5.401125004314234701e+00
3.391332816267039529e+00 1.711876156294695139e+00 1.202704794413584771e-01 -5.801927201676350343e+00
3.563492297813230181e+00 1.280673176319550244e+00 7.094096771582267258e-02 -4.467942753506484621e+00
3.495807971445213269e+00 1.477906372876351071e+00 7.424442792260466106e-02 -5.281608211452926582e+00
3.482649085745209039e+00 1.469191489298372177e+00 1.276482258668255321e-01 -5.286902234455413740e+00
3.572118056097525862e+00 1.290064322665860796e+00 8.294619385738577488e-02 -4.904224692797177987e+00
3.475938121639017275e+00 1.483105847075418815e+00 1.006696989233152734e-01 -4.532997943244261307e+00
3.683910268296285206e+00 9.918412665000346795e-01 1.224982615422215704e-01 -7.151689715833725813e+00
3.473128031448057040e+00 1.512537363920503974e+00 8.088495556237434991e-02 -4.450606647330030086e+00
3.589523834441158190e+00 1.212626605323481987e+00 6.023667995006634635e-02 -5.092724466043979881e+00
3.481066280620345399e+00 1.486236937329097563e+00 8.198610675238036938e-02 -4.299341496052845102e+00
3.307753596678997265e+00 1.923605167056706033e+00 9.795465741635853152e-02 -8.345903926106078785e+00
3.581064178458282399e+00 1.257089293023807341e+00 9.472688810973591000e-02 -4.534966770453610074e+00
3.477093218199609481e+00 1.474500389688395474e+00 1.361306121528950697e-01 -6.050807322089211127e+00
3.604471136171520929e+00 1.177062147708864748e+00 9.411785067100303381e-02 -4.786382487496854132e+00
3.620327959012410002e+00 1.187294122798377316e+00 5.266081306479238749e-02 -7.368505875852059184e+00
3.443144767901996861e+00 1.588265309783728929e+00 8.879303466249344190e-02 -4.734059468251333058e+00
3.607773821216116339e+00 1.170069927624357353e+00 3.492743851766308416e-02 -6.296622338287117593e+00
3.521526446047571923e+00 1.371856921643391125e+00 5.875892312802488693e-02 -5.182742806579486050e+00
3.518315272659620518e+00 1.365175282670588519e+00 1.181346812099627608e-01 -5.613339738186827077e+00
3.591650931625469667e+00 1.229132871549724948e+00 1.056888081887343844e-01 -4.818106594444517832e+00
3.661192652699598593e+00 1.066092792855169114e+00 1.095364604114800189e-01 -6.267380080643896179e+00
3.609355954315948800e+00 1.220228222340473012e+00 9.050909883845068005e-02 -6.806434978297890126e+00
3.425931209541755784e+00 1.632880549170227402e+00 2.341271495328792196e-02 -8.977546247553382486e+00
3.466238995618661001e+00 1.520819955621292907e+00 1.007383695423934300e-01 -4.332846184715626769e+00
3.395669172201319697e+00 1.659289921192063089e+00 8.874585524635336675e-02 -6.813009280965697023e+00
3.480638724364099712e+00 1.490784202528873337e+00 1.132067988625064109e-01 -4.523132458463198446e+00
3.564751371002673253e+00 1.267448420439505563e+00 1.284818924763155568e-01 -5.700318505510885814e+00
3.599477696423324602e+00 1.171060251995561075e+00 6.652135449836690806e-02 -5.903569924106376376e+00
3.531448370922527058e+00 1.405087530378108518e+00 7.352184229131752957e-02 -6.263325307083895233e+00
3.456879925327609460e+00 1.554758692088902716e+00 9.655957966856794361e-02 -4.506659608740130274e+00
3.618867770852620680e+00 1.150374606133970357e+00 8.212191040093416716e-02 -4.821819383613746623e+00
3.583462526985958352e+00 1.226067499539864381e+00 1.052981226868024145e-01 -4.783959677012504130e+00
3.424528880059708680e+00 1.660807519928514608e+00 1.037641245917537147e-01 -6.460784532575869932e+00
3.531339271605886676e+00 1.373217505797699634e+00 7.542615413530534552e-02 -4.301153295614637884e+00
3.578735395273940689e+00 1.215250828353633628e+00 9.298708482320976187e-02 -5.751248222770371399e+00
3.490595660923586419e+00 1.447833954929604650e+00 8.636710890386653516e-02 -4.461586104908127126e+00
3.607170334380089827e+00 1.164857040546869227e+00 1.238014111432176600e-01 -5.941302209020771663e+00
3.576658914338391337e+00 1.250025285117442708e+00 6.333703080761442228e-02 -4.748140153465589819e+00
3.500102915758904309e+00 1.467090849153523946e+00 7.848913854060082795e-02 -5.097755002555536485e+00
3.519469302427312041e+00 1.366521369938464847e+00 5.669190285944297747e-02 -5.880667048098906946e+00
3.536388216899874148e+00 1.325104188073226164e+00 8.271948864102796062e-02 -5.040348603802881300e+00
3.479029189753698237e+00 1.490870887527091071e+00 8.709625298316808761e-02 -4.238421331127135261e+00
3.382172408633709271e+00 1.709196411453713926e+00 1.075741363857842248e-01 -5.899220062398643272e+00
3.611094620173581404e+00 1.182788434820969847e+00 4.390528646795881229e-02 -5.965708476571606411e+00
3.522710052944934667e+00 1.398616875147095095e+00 1.290742690251018010e-01 -5.428398358033445170e+00
3.461721030747867633e+00 1.526767840200534465e+00 1.208178150432715064e-01 -4.925460737970730918e+00
3.452454713767984185e+00 1.523939415923936780e+00 8.548693563946993534e-02 -5.745527743096090489e+00
3.490497874859226357e+00 1.421194706216564185e+00 1.074509808384158938e-01 -6.233350626681332329e+00
3.459866910843241605e+00 1.549281476188543838e+00 1.018756722628823275e-01 -4.552665635984937786e+00
3.491027357446430557e+00 1.459120099640569324e+00 1.032277124642633492e-01 -4.229420397118642150e+00
3.635721285541919645e+00 1.101593670686042303e+00 9.704565300696010866e-02 -5.320580675842061957e+00
3.510105998777425462e+00 1.410526151036406217e+00 7.208594231303122601e-02 -4.403233921700211440e+00
3.589623115369001027e+00 1.250771365689447467e+00 1.348684473575050280e-01 -6.897488976318115306e+00
3.595909691435870581e+00 1.210917830952070062e+00 1.040344506056472829e-01 -4.723231209513990336e+00
3.658689562205659218e+00 1.084045740582545214e+00 1.233277433685132374e-01 -7.348513239269046871e+00
3.556371189937476807e+00 1.318781104760078815e+00 9.175622629465410296e-02 -4.378068398592921184e+00
3.556355176422180353e+00 1.363476745405275414e+00 9.028388662630973394e-02 -8.094234012765706865e+00
3.662261044980108515e+00 1.042696376336948560e+00 5.567292972161396597e-02 -6.187117300663151021e+00
3.512914480423011021e+00 1.426477674394711181e+00 6.801588216631186679e-02 -4.843393717777332519e+00
3.414039519414252322e+00 1.672074565000982060e+00 9.079767297035558349e-02 -5.738788618797631358e+00
3.526679520375100463e+00 1.375985830805585231e+00 9.283499593509712822e-02 -4.058774866224897693e+00
3.562061148615339068e+00 1.288298946856762717e+00 1.152344024729088229e-01 -4.756225946135401728e+00
3.600597638157183589e+00 1.170700207014330863e+00 1.248293441370357665e-01 -6.310561980202569643e+00
3.593691750432435938e+00 1.225362093223473003e+00 8.912532657594122998e-02 -4.596624569602493438e+00
3.419003797005919942e+00 1.650563240832127132e+00 9.380423539670126876e-02 -5.172324031809753642e+00
3.449631617796048211e+00 1.559978336094889340e+00 1.212571960127764581e-01 -5.001591979900720908e+00
3.545427828347120780e+00 1.307666086293501007e+00 7.661798813676205799e-02 -4.894945750320680133e+00
3.502700628755222478e+00 1.409374230996166766e+00 1.389122414592020849e-01 -6.347933109904110971e+00
3.597308144605829039e+00 1.190547034697533535e+00 1.431866677578861879e-01 -7.049292894389711961e+00
3.550170354753788615e+00 1.324396734153056032e+00 1.022600355953824924e-01 -4.283862280482297891e+00
3.553384816262575185e+00 1.313887062339177847e+00 8.752846141025329152e-02 -4.134866861435532392e+00
3.550283998857610701e+00 1.312132523589205846e+00 3.696270577638745281e-02 -5.899951607666354292e+00
3.484605345833586387e+00 1.477680259434521748e+00 1.112408478687447189e-01 -4.430943865478633725e+00
3.503665122028748247e+00 1.402177686567207315e+00 6.521284949685904331e-02 -5.772266342278090434e+00
3.520135702938466338e+00 1.369690088457635513e+00 1.295168062984466406e-01 -5.690736172083378008e+00
3.645999251011921238e+00 1.102720293431002307e+00 1.596967533704591324e-01 -9.488089984997618132e+00
3.443119088983540799e+00 1.558284136028301514e+00 1.057368041073173393e-01 -5.037556224532592886e+00
3.382416522807513370e+00 1.725211335277994085e+00 1.207787618579133360e-01 -5.884302004211845016e+00
3.541024085843197611e+00 1.337597954597627758e+00 7.537803118844006722e-02 -4.253923021307621788e+00
3.599787665403499926e+00 1.218400172946471294e+00 1.029130534111249162e-01 -5.120002808439365616e+00
3.619340026772276619e+00 1.094314488819575715e+00 8.762955331503173573e-02 -8.697710031378734996e+00
3.468838063696020768e+00 1.527647552610289283e+00 6.322655573138363794e-02 -5.267261571708593770e+00
3.524946096480699786e+00 1.368656774436397772e+00 1.845807785665996154e-02 -7.014300637713803965e+00
3.606169168441548667e+00 1.160036564136738946e+00 8.299317678474432691e-02 -5.326555628576080892e+00
3.467896031176475269e+00 1.492828979618275653e+00 1.099709686289729871e-01 -5.156878774891522355e+00
3.540205552408286493e+00 1.329813607035141176e+00 8.609162093596615939e-02 -4.318507175253307295e+00
3.577160025641524577e+00 1.250358374616381774e+00 3.344591614802155943e-02 -6.066953423753830066e+00
3.498492606043406727e+00 1.451589283941298492e+00 4.995871385477787530e-02 -5.519765325213083607e+00
3.461008371224740809e+00 1.531428066658517828e+00 6.969646293236578249e-02 -4.910906191772805407e+00
3.454952684278661312e+00 1.510254418222740647e+00 1.042628482934437190e-01 -6.159544880616980578e+00
3.551511915158287458e+00 1.285158468366055295e+00 1.154061648347141644e-01 -5.640174456820393090e+00
3.502176443116305826e+00 1.432378172399539240e+00 1.089817105875657138e-01 -4.328977359851230666e+00
3.485649638739903189e+00 1.441832368769741857e+00 5.519242139086778104e-02 -6.749462842334328805e+00
3.483904496578356991e+00 1.508341630521787380e+00 8.527066329908743192e-02 -5.201545331235799097e+00
3.481753133735126404e+00 1.472322150042465694e+00 8.606765048727124667e-02 -4.418908317229791827e+00
3.537464878029428661e+00 1.327387211896477792e+00 7.689593120934311299e-02 -4.847624144115272316e+00
3.473669605808002991e+00 1.462693297983785667e+00 9.961669641097740946e-02 -6.206867125689078613e+00
3.381392542131860690e+00 1.735793626765830044e+00 1.008374112379420290e-01 -5.732987102429854431e+00
3.453516821716956731e+00 1.521279419783169384e+00 7.724323099482799382e-02 -5.982653635836747696e+00
3.608195415024689545e+00 1.158673382146608644e+00 6.654180714073944236e-02 -5.456187064563476241e+00
3.537048784655299372e+00 1.343550295574309050e+00 5.470885071334116723e-02 -5.030367250142823821e+00
3.554599548197089121e+00 1.334818921793183177e+00 1.104231198753049120e-01 -5.238989753310375086e+00
3.362511194853997409e+00 1.797988147595434016e+00 8.401226010736066729e-02 -7.334715457437409825e+00
3.617617583348772925e+00 1.161344933489668385e+00 9.558112358694120791e-02 -4.874689970330160271e+00
3.511971888289850963e+00 1.413884261338831827e+00 1.284549717240982547e-01 -5.185074122691162302e+00
3.571237261737585822e+00 1.318015788351362128e+00 1.119253782105577716e-01 -7.271174322290653080e+00
3.621137942865664705e+00 1.158937939959985064e+00 4.680074147579173227e-02 -5.961807369550843561e+00
3.415438927070625574e+00 1.674260197007105599e+00 7.476419191368938177e-02 -6.621267625598917128e+00
3.549591956846786189e+00 1.329983297548452015e+00 5.389548649116168016e-02 -5.105497446938564110e+00
3.410124102795416778e+00 1.655580828798323134e+00 1.061848203913449834e-01 -5.089601420331518966e+00
3.537104694770776270e+00 1.315754225962824764e+00 7.930895645177443720e-02 -5.686580353218204209e+00
3.570227046405786808e+00 1.238710332471395059e+00 9.281899095005753664e-02 -5.456402523917050829e+00
3.550142755865617339e+00 1.310042073501908710e+00 6.714498278183529678e-02 -4.586629961785427589e+00
3.714180027483203084e+00 8.932028650685492899e-01 8.549426022277277493e-02 -7.976894145085847043e+00
3.596452792611996685e+00 1.197840374701740096e+00 1.099607684382931522e-01 -5.004432838645077375e+00
3.450295456745667178e+00 1.541315513656070335e+00 8.682322902773588480e-02 -4.997657416577672151e+00
3.506763519727121192e+00 1.416815137088197618e+00 1.156120038687441370e-01 -4.590249834342945867e+00
3.603388755908969898e+00 1.160961522601819507e+00 1.548849817037796228e-01 -8.648422346731228672e+00
3.454751978412869740e+00 1.543924525625758992e+00 1.541593911283533624e-01 -7.186470113690097250e+00
3.662836617578712151e+00 1.045692912599695656e+00 9.203030280239234140e-02 -5.664586936472714385e+00
3.632306524655681379e+00 1.127741340174953866e+00 1.822441095902260777e-02 -7.244006062522212908e+00
3.438070113345312873e+00 1.595716729640631826e+00 7.663764976377530902e-02 -5.027745274218249349e+00
3.545327599679693797e+00 1.307628341587646847e+00 3.603097892238327216e-02 -6.604583903073335982e+00
3.511295037206934033e+00 1.394026915497435182e+00 1.086211901433676019e-01 -4.696178741559745795e+00
3.618804275487447875e+00 1.144262925376753781e+00 1.286886723296011559e-01 -6.228506890602052870e+00
3.455554912124621403e+00 1.548180644108107407e+00 7.180294482431356928e-02 -4.890151554689708746e+00
3.317106200217234679e+00 1.849083829948429347e+00 1.437746925484788552e-01 -9.234644527204894260e+00
3.615826025441948310e+00 1.144487535338298390e+00 8.889085361678479569e-02 -5.075708954654407634e+00
3.628885814114337638e+00 1.138765133135115404e+00 1.045552897820983956e-01 -5.327338212426953490e+00
3.577653245608097610e+00 1.236960783555231869e+00 1.100611847086495204e-01 -4.958017040933083486e+00
3.612125374497220598e+00 1.163447620251467862e+00 9.137115486135355402e-02 -4.769722770257061484e+00
3.598078674069244531e+00 1.195415402956818030e+00 1.075808546556778489e-01 -4.920037099693582938e+00
3.529551542355124027e+00 1.400819509613686398e+00 6.553343787598339687e-02 -5.781876165719737948e+00
3.432856628122851639e+00 1.610764539215112201e+00 1.023245933138298147e-01 -4.780534146855336175e+00
3.525922157493176279e+00 1.374685253609664759e+00 9.570710803111659448e-02 -4.090209147079029606e+00
3.562059258856666855e+00 1.281228442584190219e+00 1.043678434833252011e-02 -7.018711433998417348e+00
3.545476174831427851e+00 1.344460894232157422e+00 7.529867884214058726e-02 -4.458923144403160066e+00
3.483589689850996596e+00 1.480612759518072252e+00 6.756844482863419432e-02 -4.710427953238445653e+00
3.413401332742966421e+00 1.632650154930925357e+00 8.534867785863069212e-02 -5.541945060798805223e+00
3.594800742817722217e+00 1.183439393712363064e+00 8.939828137160825416e-02 -5.408179405822512109e+00
3.518099518097259626e+00 1.389209163527487689e+00 1.164439675196195789e-01 -4.636362612145109807e+00
3.545570412567265794e+00 1.309586891505271744e+00 7.523641642667482088e-02 -4.801304728522419296e+00
3.536996093769444904e+00 1.369632590271131711e+00 9.618220510645593413e-02 -4.474710022067554860e+00
3.460310046499729175e+00 1.534787404235103292e+00 6.291467441506198854e-02 -5.222502925585932765e+00
3.469510618519580536e+00 1.489478324968440459e+00 6.648832919281363885e-02 -5.712266971605419741e+00
3.522557112660797518e+00 1.358867040432911288e+00 1.233780446094254052e-01 -5.613271031239808195e+00
3.294070959896441497e+00 1.965262263954467681e+00 1.123220951642618093e-01 -9.055993810982345238e+00
3.560607425343919719e+00 1.289836268574801270e+00 2.609998536738750846e-02 -6.398656243992836501e+00
3.611120853679305132e+00 1.172862687051321684e+00 1.391759251455860769e-01 -6.785703248093004625e+00
3.540144495266103863e+00 1.342861693665391432e+00 8.767094230492412932e-02 -4.081535628486632206e+00
3.480205431540102534e+00 1.523001095616399514e+00 7.613107864104615152e-02 -5.917913609981450662e+00
3.529170908578442400e+00 1.409067203421431991e+00 8.822146925374971249e-02 -5.793668426823154860e+00
3.515943019640753953e+00 1.382739100414994926e+00 1.156269480393357363e-01 -4.916208710091892975e+00
3.519623523290575484e+00 1.383404513586211637e+00 1.268887203651986595e-01 -5.177199573092533313e+00
3.519508418167047292e+00 1.426982358970529052e+00 9.898802633326631017e-02 -5.347654361212239138e+00
3.496011385565179097e+00 1.454097822174997834e+00 7.897225835056072285e-02 -4.269635577001066551e+00
3.437823242370078525e+00 1.584512776299459080e+00 9.640335820474585371e-02 -4.667316739205251253e+00
3.540931913322647340e+00 1.300573906182720396e+00 1.130425879912863030e-01 -6.258801103123182052e+00
3.439862883274529270e+00 1.575107998496341866e+00 1.069242083259586695e-01 -4.795071947316936090e+00
3.502427489301521035e+00 1.409434683996992232e+00 1.315405136833081856e-01 -5.908553202361186862e+00
3.611732817802404849e+00 1.178833464716751767e+00 1.186733027377121497e-01 -5.571124756517556342e+00
3.619014352951081204e+00 1.146815977779422902e+00 7.819578369214529034e-02 -4.894522845995600946e+00
3.496149067130599253e+00 1.457605252494438286e+00 8.082267640844066625e-02 -4.282172437358638284e+00
3.427543901003970994e+00 1.616736880606826077e+00 7.567188422426376904e-02 -5.220229236393537420e+00
3.451062005327888205e+00 1.519286058018531449e+00 7.254595467819052734e-02 -6.921026882461848828e+00
3.638839988985612894e+00 1.125685491747523637e+00 8.178578530722427353e-02 -5.610780256687951884e+00
3.542698703655398962e+00 1.314961286935257156e+00 9.717346045537846033e-02 -4.711599318643652445e+00
3.352433212051043832e+00 1.797092508776878983e+00 1.002884011927589331e-01 -6.384958641752649378e+00
3.600134145606669112e+00 1.220080419064322630e+00 1.061709259129902105e-01 -5.320814878262638992e+00
3.539730281292054137e+00 1.322254454565619408e+00 5.496333523869414983e-02 -5.595761925630826639e+00
3.448104237168595709e+00 1.550836826606874608e+00 9.453419925916742295e-02 -4.761233577867441724e+00
3.480662158044339982e+00 1.490283936853419755e+00 6.778736899791930337e-02 -4.742822308405662213e+00
3.506088732304886157e+00 1.434032335072956243e+00 9.915720372631854629e-02 -4.189506195373377651e+00
3.457841480923736999e+00 1.501701526236721707e+00 8.170173857077027424e-02 -6.594374314060451603e+00
3.489074111695183777e+00 1.456690086922546312e+00 1.731016461008938467e-01 -9.122838709540628699e+00
3.455559885080806026e+00 1.539833923786951164e+00 7.908734078619605867e-02 -4.728329747045676434e+00
3.466202867689290201e+00 1.513247356065035243e+00 1.378283648759733027e-01 -5.876650999587799795e+00
3.588184841853328422e+00 1.216288496191290536e+00 9.982629367272928544e-02 -4.671272749493349252e+00
3.570021941588789716e+00 1.253571469519348947e+00 7.768398692494729585e-02 -4.716771440515016067e+00
3.676791519277695208e+00 1.006137287607788755e+00 8.904403146449539619e-02 -6.025383945767268656e+00
3.482216081981826861e+00 1.478590238448067806e+00 8.631188858575490619e-02 -4.255224646621799778e+00
3.548382338166406580e+00 1.350728086021756091e+00 5.560739333731829631e-02 -5.882199182399428850e+00
3.453875681341793680e+00 1.545817684265489822e+00 1.028804011142558095e-01 -4.507064093474949296e+00
3.554486876554887154e+00 1.252879529723795571e+00 1.016645492146539820e-01 -7.717096087640821445e+00
3.530561137447259856e+00 1.354024236366619727e+00 6.517612743109470197e-02 -4.742152293702686983e+00
